遨,áo,"ramble, roam; travel for pleasure",13
爰,yuán,"lead on to; therefore, then",9
痂,jiā,scab,10
艄,shāo,stern of a vessel,13
耨,nòu,"hoe, rake; weed",16
沤,ōu,"soak, steep; sodden or soaked",7
邋,lā,rags,18
焓,hán,"(Cant.) onomatopoetic, the sound of a fiercely-burning fire",11
秣,mò,"fodder, horse feed; feed horse",10
昶,chǎng,a long day. bright. extended. clear,9
種,zhǒng,seed; race; offspring; to plant,14
變,biàn,"change, transform, alter; rebel",23
窣,sū,"to rush out of a den; rustling, whispering",13
绦,tāo,"silk cord, ribbon",10
俎,zǔ,chopping board or block; painted,9
榫,sǔn,mortise and tenon; fit into,14
蟪,huì,a kind of cicada,18
稗,bài,"darnels, weeds, tares small",13
謇,jiǎn,stutter; speak out boldly,17
氩,yà,argonium,10
類,lèi,"class, group, kind, category",19
锴,kǎi,high quality iron,14
龉,yǔ,uneven teeth; to disagree,15
烃,tīng,hydrocarbon,9
俣,yǔ,big,9
嬷,mā,mother,17
肱,gōng,forearm,8
鸢,yuān,kite; Milvus species (various),8
笫,zǐ,"bed boards, sleeping mat",10
痤,cuó,a swelling of the lymph nodes,12
菏,hé,river in Shandong province,11
莆,pú,a kind of legendary tree,10
芨,jī,"name of a plant, the roots are used for various purposes",6
阕,què,"close, shut; watch tower",12
砣,tuó,"a stone roller; a heavy stone, a weight, a plummet",10
碜,chěn,gritty,13
鼹,yǎn,a kind of insectivorous rodent,23
長,zhǎng,long; length; excel in; leader,8
猷,yóu,"plan, scheme; plan, plot; way",13
竽,yú,ancient woodwind instrument,9
舸,gě,"large boat, barge",11
诓,kuāng,"cheat, swindle, lie",8
錾,zàn,"engraving tool, chisel",16
淬,cuì,"temper; dye; soak; change, alter",11
隗,kuí,high; lofty; surname,11
悌,tì,"brotherly, respectful",10
姘,pīn,illicit sexual relations,9
槭,qī,maple,15
邈,miǎo,"far, distant, remote; slight",17
婕,jié,handsome,11
蹴,cù,kick; tread on; leap; solemn,19
砒,pī,arsenic,9
痈,yōng,"carbuncle, sore, ulcer, abscess",10
镏,liú,distil; lutetium; surname,15
羯,jié,"wether, castrated ram; deer skin",15
豕,shǐ,"a pig, boar; KangXi radical 152",7
鲂,fáng,bream,12
蓖,bì,"castor-oil plant, Ricinus commumis",13
匦,guǐ,"small box; chest, casket",8
笤,tiáo,"a broom, a besom",11
峥,zhēng,"high, lofty, noble; steep, perilous",9
徭,yáo,"conscript labor, compulsory labor",13
浃,jiā,"saturate, drench; damp, wet",9
烊,yáng,to smelt; to melt,10
補,bǔ,"mend, patch, fix, repair, restore",12
窸,xī,"faint sound, whisper",16
酆,fēng,name of Zhou period state,20
缢,yì,"hang, strangle",13
褓,bǎo,swaddling cloth; infancy,14
蚨,fú,"a kind of water-beetle cash, then dollars and money generally",10
翳,yì,"shade, screen; to hide, screen",17
趔,liè,not progressing; to be checked,13
炔,guì,acetylene,8
誊,téng,"copy, transcribe",13
赜,zé,"abstruse, deep, profound",15
仃,dīng,"lonely, solitary",4
勖,xù,"enjoin, advise, preach to",11
葺,qì,"thatch; fix, repair; pile up",12
蚴,yòu,larva,11
泷,lóng,raining; wet; soaked; a river in Guangdong,8
蛴,qí,"maggots, grubs",12
結,jié,"knot, tie; join, connect",12
媸,chī,an ugly woman,13
俳,pái,actor; vaudeville show; insincere,10
诖,guà,"error, mistake; deceive, mislead",8
茑,niǎo,the convovulvus; parasitic plants such as mistletoe; Ribes ambiguum,8
逡,qūn,"retreat, withdraw, fall back",10
孱,càn,"weak, unfit, frail, feeble",12
砦,zhài,"stockade, fort, military outpost; brothel",11
跸,bì,"clear way, make room for; emp",13
祜,hù,"blessing, happiness, prosperity",9
伉,kàng,"compare, match; pair; spouse",6
溴,xiù,bromine,13
屐,jī,"wooden shoes, clogs",10
飚,biāo,whirlwind,16
蛞,kuò,"snail; slug, mole cricket",12
鏡,jìng,mirror; lens; glass; glasses,19
掮,qián,to bear on the shoulders,11
崆,kōng,Kongtong mountain,11
庾,yǔ,granary; storehouse,11
橛,jué,"a post, a stake; an axle",16
矸,gān,a rock or cliff,8
鸨,bǎo,bustard; procuress; Otis species (various),9
圻,qí,"border, boundary",7
缂,kè,the woof of a woven item,12
蒯,kuǎi,"a rush, of which various things are made",13
诹,zōu,"consult, confer; select, choose",10
啭,zhuàn,"sing, chirp, warble, twitter",11
饧,táng,"sugar, syrup; malt sugar; sticky",6
镉,gé,cadmium,15
鸪,gū,species of Taiwan pigeon,10
蛩,qióng,"cricket, locust; anxious",12
蠖,huò,inch-worm; looper caterpiller,19
說,shuō,"speak, say, talk; scold, upbraid",14
劭,shào,encourage; to excel; excellent,7
哐,kuāng,syllable,9
崧,sōng,"high mountain; lofty, eminent",11
杼,zhù,shuttle of loom; narrow; long-headed; a scrub oak; thin,8
棂,líng,carved or patterned window sills,11
螫,shì,poison; sting; poisonous insect,17
龃,jǔ,irregular teeth; discord,13
饔,yōng,breakfast; eat prepared food,22
遑,huáng,"leisure, leisurely; hurry about",12
颢,hào,"luminous; white, hoary",18
腱,jiàn,tendons,12
襁,qiǎng,swaddling clothes,17
忾,kài,"anger, wrath, hatred, enmity",7
濠,háo,"moat, trench, ditch",17
牝,pìn,female of species; deep gorge,6
蛄,gū,mole cricket,11
鲆,píng,sole,13
嗄,á,hoarse of voice,13
灏,hào,"vast, large, grand, expansive",21
疥,jiè,"scabies, itch",9
苜,mù,clover,8
荞,qiáo,buckwheat,9
嘣,bēng,syllable,14
夤,yín,distant place; remote; deep,14
砝,fá,balance weights,10
颞,niè,the temporal bone,16
開,kāi,"open; initiate, begin, start",12
忤,wǔ,"insubordinate, stubborn; wrong",7
遢,tà,"careless, negligent, slipshod",13
旎,nǐ,fluttering of flag; romantic,11
魉,liǎng,a kind of monster,16
辇,niǎn,hand-cart; transport by carriage,12
見,jiàn,"see, observe, behold; perceive",7
瓤,ráng,"flesh, core, pulp, pith",22
荥,xíng,a county in Henan; the rising and dashing of waves,9
氚,chuān,tritium,7
臁,lián,calf of the leg,17
毂,gǔ,hub of wheel,13
碇,dìng,anchor,13
毖,bì,"guard against, take care; caution",9
壅,yōng,to obstruct,16
吡,bǐ,blame,7
缛,rù,"decorative, adorned, elegant",13
玮,wěi,"type of jade; rare, valuable",8
羟,qiǎng,hydroxide,11
還,hái,"still, yet, also, besides",16
颀,qí,tall and slim,10
虼,gè,a flea; species of beetle,9
祇,qí,the spirit of the earth; (used for ,8
佝,gōu,rickets,7
翕,xī,agree,12
遴,lín,"select, choose; surname",15
珏,jué,two pieces of jade joined together,9
郛,fú,outer walls of city; suburbs,9
較,jiào,"compare; comparatively, more",13
驗,yàn,"test, examine, inspect; verify",23
玖,jiǔ,black-colored jade,7
蹇,jiǎn,"lame, crippled; unlucky",17
逋,bū,"flee, run away, leave debt unsettled",10
氅,chǎng,overcoat; down feathers,16
粽,zòng,dumpling made of glutinous rice,14
诂,gǔ,"exegesis, explanation; explain",7
聒,guā,"clamor, din, hubbub",12
髁,kē,"thigh bone, hipbone; kneecap",17
黍,shǔ,glutinous millet; KangXi radical number 202,12
芾,fèi,flower; small; little; lush,7
淝,féi,name of an affluent of the Poyang Lake,11
鲎,hòu,king crab,13
鞣,róu,"tan, soften",18
髋,kuān,hipbone; hip,19
闳,hóng,"gate, barrier; wide, vast, expand",7
潆,yíng,tiny stream; swirl around,14
汨,mì,Mi(luo) river in Hunan province where Qu Yuan drowned himself; to sink; used (erroneously) for ,7
阏,è,"block, obstruct, stop up",11
钤,qián,"lock, latch; stamp, seal",9
鹜,wù,duck,14
鬈,quán,fine growth of hair curly hair,18
铵,ǎn,ammonium,11
戬,jiǎn,"exterminate, destroy; blessing",14
點,diǎn,"dot, speck, spot; point, degree",17
崮,gù,"a mesa, hill with flat top and steep sides",11
枰,píng,smooth board; chessboard; chess,9
樯,qiáng,"mast, yard-arm, boom",15
脍,kuài,minced meat or fish,10
畲,shē,to cultivate land by first setting fire to it,12
衾,qīn,"coverlet, quilt",10
蹼,pǔ,webbed feet of waterfowl,19
題,tí,"forehead; title, headline; theme",18
劬,qú,"be diligent, toil, endeavor",7
囫,hú,"entire, whole",7
洱,ěr,a lake in Yunnan,9
刎,wěn,"behead, cut throat",6
琊,yá,a place in eastern Shandong,10
碚,bèi,suburb,13
鳕,xuě,codfish,19
谪,zhé,"charge, blame; disgrace; demote",13
芎,qiōng,a kind of herb,6
恂,xún,"careful, sincere, honest; trust",9
槿,jǐn,hibiscus,15
鲢,lián,"silver carp, hypophthalmiathys",15
鲧,gǔn,giant fish; father of emperor,15
嘧,mì,pyrimidine,14
绀,gàn,dark blue or reddish color,8
噱,jué,"laugh heartily, laugh aloud",16
潸,shān,weep; tears flowing,15
跏,jiā,sit cross-legged; squat,12
鲶,nián,sheat,16
矍,jué,look about in fright or alarm,20
苌,cháng,averrhora carambola; surname,7
抻,chēn,pull,8
琰,yǎn,"jewel, gem; glitter of gems",12
鹚,cí,cormorant,14
龆,tiáo,lose baby teeth and get adult teeth,13
臬,niè,"law, rule; door post",10
呔,dāi,"(Cant.) a necktie, a tire",7
雒,luò,black horse with white mane,14
觞,shāng,wine vessel; propose toast; feast,12
钒,fán,vanadium,8
饫,yù,"surfeited, satiated; confer",7
阒,qù,"alone; quiet, still",12
槎,chá,"raft; time, occasion; to hew",13
鸩,zhèn,a bird resembling the secretary falcon,9
舂,chōng,grind in mortar,11
谠,dǎng,"counsel, advice; speak out",12
阡,qiān,footpaths between fields; paths,5
莒,jǔ,hemp-like plant; taro; herb,9
萸,yú,dogwood,11
稔,rěn,"ripe grain; harvest; to know, be familiar with",13
穰,ráng,"stalks of grain; lush, abundant",22
蚧,jiè,"a red spotted lizard, used as medicine",10
谯,qiáo,tower; surname,14
芗,xiāng,fragrant smell of grain; aromatic,6
菸,yān,to fade; withered or dried leaves; tobacco (used for ,11
葩,pā,flowers,12
踔,chuō,to get ahead; to stride; to excel,15
厣,yǎn,shell,11
佻,tiāo,frivolous; unsteady; delay,8
嘌,piào,"fast, speedy",14
饩,xì,sacrficial victim; gift; grain,7
钏,chuàn,"bracelet, armlet",8
蠓,měng,midges; sandflies,19
黩,dú,"to dishonor, defile, corrupt; soiled",20
倨,jù,"arrogant, haughty, rude",10
腸,cháng,intestines; emotions; sausage,13
缬,xié,patterned silk; tie knot,15
殚,dān,"utmost, entirely, quite; use up",12
钿,diàn,"hairpin; gold inlaid work, filigree",10
鎏,liú,pure gold,18
恁,nèn,"that, like this, thus, so, such",10
藿,huò,"lophanthus rugosus, betony",19
囟,xìn,top of the head; skull,6
鄣,zhāng,"name of an ancient city in N. Jiangsu, near Shandong",13
婺,wù,name of a star,12
绱,shàng,the piece of leather used for soles on Chinese shoes; a patch,11
瓯,ōu,"bowl, cup; small tray",8
旃,zhān,silk banner with bent pole,10
锶,sī,strontium,14
酩,mǐng,drunk; intoxicated; tipsy,13
恹,yān,"feeble, sickly; tranquil, calm",9
逶,wēi,"winding, curving; swagger",11
缦,màn,"plain silk; simple, plain",14
鸹,guā,the crow,11
螟,míng,"kind of caterpillar, larva",16
菟,tú,dodder; creeper,11
阗,tián,a place in Xinjiang province,13
篑,kuì,a bamboo basket for carrying earth,15
醪,láo,"unclear wine, wine with dregs",18
鲛,jiāo,shark,14
媪,ǎo,old woman; lower-class woman,12
邬,wū,various place names; surname,6
殇,shāng,die young; national mourning,9
鄯,shàn,district in Gansu during the Tang dynasty,14
芡,qiàn,plant allied to the waterlily,7
嫠,lí,a widow,14
肼,jǐng,hydrazine,8
峤,jiào,high pointed mountain,9
矽,xì,silicon,8
讧,hòng,confusion; internal strife,5
掼,guàn,"throw ground; know, be familiar",11
焖,mèn,"simmer, cook over slow fire",11
愆,qiān,"a fault, mistake, error, transgression",13
聩,kuì,deaf,15
岘,xiàn,steep hill; mountain in Hubei,7
靛,diàn,indigo; any blue dye,16
菖,chāng,"iris, sweet flag, calamus",11
卟,bǔ,a chemical compound; divination; to consider,5
姒,sì,wife of elder brother,7
杷,pá,loquat,8
袢,pàn,robe,10
蚋,ruì,"gnat, mosquito",10
笳,jiā,a reed leaf whistle,11
挈,qiè,"assist, help, lead by hand",10
關,guān,frontier pass; close; relation,19
踽,jǔ,to walk alone; self-reliant,16
黾,miǎn,to strive; to endeavor,8
麼,me,"interrogative final particle; insignificant, small, tiny",14
侩,kuài,"go-between, broker, proxy",8
凫,fú,"wild duck, teal; swim",6
诔,lěi,"eulogize, praise the dead",8
郯,tán,name of a small ancient principality which was situated in what is now part of Shantung and Kiangsu,10
韪,wěi,right; proper; perpriety,13
挲,sā,to feel or fondle with the fingers,11
笪,dá,a coarse mat of rushes or bamboo,11
鼋,yuán,"large turtle, sea turtle",12
莜,yóu,Avena nuda; a bamboo basket,10
風,fēng,"wind; air; manners, atmosphere",9
菅,jiān,"coarse grass, themedia forskali",11
嵊,shèng,"district in Shaohsing, Chekiang",13
裢,lián,folding purse inserted in belt,12
趿,tā,to tread on; slipshod,10
箸,zhù,chopsticks,14
莴,wō,lettuce,10
莠,yǒu,"weeds, tares; undesirable, evil",10
阌,wén,"wen xiang, Henan province",11
旯,lá,"nook, corner",6
圜,huán,"circle, surround; encircle",16
涪,fú,river in Sichuan province,11
赍,jī,present,12
柞,zhà,oak; spinous evergreen tree; to clear away trees,9
囵,lún,"all, complete, entire",7
榧,fěi,type of yew,14
裰,duō,to mend clothes,13
笾,biān,bamboo container for food,11
簟,diàn,bamboo mat,18
跎,tuó,"slip, stumble, falter; vacillate",12
巽,xùn,"5th of the 8 trigrams; south-east; mild, modest, obedient",12
曷,hé,why? what? where?,9
逖,tì,"far, distant; keep at distance",10
骓,zhuī,piebald horse,11
绔,kù,trousers,9
枋,fāng,sandalwood; tree used as timber,8
镒,yì,measure of weight for gold,15
魃,bá,drought demon,14
餮,tiè,a legendary animal; a greedy person,18
讵,jù,an interjection used express surprise,6
乜,miē,to squint; (Cant.) what? huh?,2
鄢,yān,name of a district in Honan,13
瑭,táng,a kind of jade,14
踅,xué,to walk around; turn back midway,14
馓,sǎn,fried round cakes of wheat flour,15
蟛,péng,a land-crab,18
鳟,zūn,barbel,20
荛,ráo,"fuel, firewood; stubble; Wikstroemia japonica",9
忪,sōng,"quiet, calm, tranquil, peaceful",7
阍,hūn,"gatekeeper; gate, door",11
姹,chà,"beautiful, colorful; girl",9
纰,pī,spoiled silk; hem of dress; mista,7
桉,ān,eucalyptus,10
氪,kè,krypton,11
氘,dāo,deuterium,6
垅,lǒng,"mound, grave; ridge in field",8
郃,hé,county in Shanxi province,8
汊,chà,a branching stream,6
娉,pīng,"beautiful, attractive, charming, graceful",10
纡,yū,"bend, turn, twist; distort",6
缟,gǎo,white raw silk,13
旮,gā,"nook, corner",6
镢,jué,hoe,17
傈,lì,tribe,12
堋,péng,bury,11
蔺,lìn,rush used for making mats; surnam,14
庥,xiū,"shade; shelter, protection",9
枥,lì,type of oak; stable,8
腭,è,"palate, roof of mouth",13
鹕,hú,pelican,14
笮,zé,boards which support tiles on roof,11
髂,qià,the pelvis,18
魍,wǎng,"demons, mountain spirits",17
缁,zī,black silk,11
槊,shuò,"spear, lance",14
跞,lì,"walk, move",12
醚,mí,ether,16
吒,zhā,"shout, roar, bellow; scold",6
枳,zhǐ,trifoliate orange; hedge thorn; (Cant.) a plug,9
鹧,zhè,partridge,16
蜍,chú,toad,13
舻,lú,bow or prow of boat,11
鏊,ào,"a flat, iron cooking-plate for cakes",18
禳,ráng,"pray or sacrifice, exorcise",21
蒺,jí,furze; gorse,13
钹,bó,cymbals,10
蜢,měng,grasshopper,14
鬻,yù,"sell; child, childish; nourish",22
珩,háng,the top gem of the pendants,10
卮,zhī,measuring cup; wine container,5
垭,yā,character used in place names,9
苄,biàn,benzyl,7
苕,sháo,rush plant,8
菀,wǎn,luxuriance of growth,11
骠,biāo,"charger, steed; swift, valiant",14
袷,jiá,lined garment,11
跹,xiān,"wander about, walk around; revolve",13
瘘,lòu,"fistula, sore, ulcer, goiter",14
論,lùn,debate; discuss; discourse,15
磬,qìng,musical instrument; musical stone,16
缶,fǒu,earthen crock or jar; rad. 121,6
笸,pǒ,flat basket for grain,11
鸷,zhì,"hawk, vulture",11
頭,tóu,"head; top; chief, first; boss",16
芰,jì,water caltrop,7
蕲,qí,variety of artemisia seek,15
阆,láng,"high door; high gate; high, lofty",10
纨,wán,"white silk, fine silk; gauze",6
琮,cóng,octagonal piece of jade with hole in middle,12
牦,máo,tail; hair; yak,8
蠲,juān,"the millipede sometimes confounded with the grow-worm; bright, clear",23
锒,láng,lock,12
锕,ā,actinium (Ac),12
驷,sì,team of four horses; horses,8
鹩,liáo,wren,17
舢,shān,sampan,9
趸,dǔn,sell or buy wholesale; store,10
證,zhèng,"proof, evidence; testify, verify",19
養,yǎng,"raise, rear, bring up; support",14
芫,yán,"daphne genkwa, poisonous plant",7
笊,zhào,"ladle, bamboo skimmer",10
莸,yóu,caryopteris divaricata,10
饴,yí,sweet-meats; sweet-cakes; syrup,8
浯,wú,name of a river in Shandong,10
枇,pí,loquat,8
焱,yàn,flames,12
铆,mǎo,rivet,10
擤,xǐng,to blow the nose with fingers,17
柢,dǐ,"root, base; bottom of object",9
醢,hǎi,minced pickled meat; mince,17
呲,cī,give a talking-to,9
崾,yǎo,place name in Shanxi province,12
溆,xù,river in Hunan,12
潴,zhū,pond; a pool,14
牖,yǒu,window; lead enlightenment,15
碓,duì,pestle,13
鹆,yù,myna; manah; Acridotheres tristis,12
堀,kū,"cave, hole",11
帙,zhì,book cover; satchel or bag,8
雱,pāng,snowing heavily,12
須,xū,"must, have to, necessary; moment; whiskers",12
進,jìn,"advance, make progress, enter",11
诎,qū,"bend, stoop, crouch; to yield",7
獐,zhāng,"roebuck, hornless river deer",14
桁,héng,cross-beams of roof,10
蛱,jiá,kind of butterfly,12
鳏,guān,huge fish; widower; bachelor,18
郴,chēn,county in Hunan province; surname,10
幂,mì,"cover-cloth, cover with cloth",12
箝,qián,"tweezers, pliers, tongs, pincers",14
僳,sù,minority name,14
疝,shàn,"hernia, rupture",8
茴,huí,"fennel, aniseed",9
揶,yé,"make fun of, ridicule",11
呦,yōu,the bleating of the deer,8
